datetime,Ta,RH,WS,P,Kd,Ld
19/02/2011 16:30,23.9,56,2.5,1010.1,524.14,344.08
19/02/2011 17:00,23.6,56,1.388888889,1010.2,418.13,348.48
19/02/2011 17:30,22.8,59,2.222222222,1010.3,310.89,349.69
19/02/2011 18:00,23.8,53,2.5,1010.2,192.42,345.12
19/02/2011 18:30,22.8,58,3.611111111,1010.2,81.85,342.17
19/02/2011 19:00,21.6,62,3.055555556,1010.5,10.17,341.85
19/02/2011 19:30,20.8,70,2.5,1010.5,0,345.13
19/02/2011 20:00,20.3,77,2.5,1011.1,0,381.46
19/02/2011 20:30,20.3,75,2.5,1011.6,0,402.43
19/02/2011 21:00,20.2,76,3.055555556,1012,0,404.99
19/02/2011 21:30,20.3,76,1.388888889,1012.2,0,404.24
19/02/2011 22:00,20,80,4.166666667,1012.5,0,406.21
19/02/2011 22:30,19.2,88,2.5,1012.4,0,401.61
19/02/2011 23:00,19.7,81,3.055555556,1012.5,0,397.15
19/02/2011 23:30,20,71,3.611111111,1012.5,0,395.87
20/02/2011 0:00,20,66,3.611111111,1012.7,0,397.99
20/02/2011 0:30,19.9,68,2.5,1012.3,0,393.56
20/02/2011 1:00,20,69,2.222222222,1012.2,0,396.1
20/02/2011 1:30,20.1,68,4.166666667,1011.9,0,398.09
20/02/2011 2:00,19.9,72,4.722222222,1012.1,0,388.5
20/02/2011 2:30,19.6,75,5,1012.4,0,338.23
20/02/2011 3:00,19.1,79,3.611111111,1012.4,0,342.34
20/02/2011 3:30,19.1,74,4.722222222,1012.4,0,369.8
20/02/2011 4:00,19.3,73,4.166666667,1012.6,0,345.39
20/02/2011 4:30,19,77,4.722222222,1013,0,341.39
20/02/2011 5:00,18.8,79,4.166666667,1013.1,0,352.07
20/02/2011 5:30,19,75,3.611111111,1013.3,0,339.14
20/02/2011 6:00,18.6,72,3.055555556,1013.7,5.12,354.13
20/02/2011 6:30,18.7,68,3.611111111,1014.2,47.18,382.78
20/02/2011 7:00,19,69,3.055555556,1014.6,64.65,365.3
20/02/2011 7:30,19.3,71,3.055555556,1014.9,102.83,395.76
20/02/2011 8:00,19.2,75,4.166666667,1015.4,46.6,400.59
20/02/2011 8:30,18.9,85,3.055555556,1015.8,269.45,394.13
20/02/2011 9:00,19.8,75,4.166666667,1016.1,467.83,386.6
20/02/2011 9:30,20.6,67,5,1016.1,629.03,370.08
20/02/2011 10:00,20.8,62,3.611111111,1016.5,863.87,341.03
20/02/2011 10:30,20.7,61,4.166666667,1016.7,681.62,388.75
20/02/2011 11:00,20.8,62,4.722222222,1017,1013.36,378.7
20/02/2011 11:30,20.4,61,4.722222222,1017.5,783.97,386.37
20/02/2011 12:00,19.9,60,5,1017.7,593.34,387.38
20/02/2011 12:30,19.9,60,4.166666667,1017.6,659.2,347.91
20/02/2011 13:00,20,55,4.722222222,1017.8,994.28,326.45
20/02/2011 13:30,20.8,47,4.166666667,1017.5,953.14,321.53
20/02/2011 14:00,20.9,46,4.166666667,1017.2,971.29,324.95
20/02/2011 14:30,21.8,44,5,1016.9,886.63,322.71
20/02/2011 15:00,22.3,40,4.722222222,1016.7,814.89,322.52
20/02/2011 15:30,21.4,41,4.722222222,1016.9,726.78,320.17
20/02/2011 16:00,21.3,40,5.833333333,1017.1,636.28,320.17
20/02/2011 16:30,21.3,40,4.166666667,1017.2,530.42,320.33
20/02/2011 17:00,20.3,43,4.722222222,1017.7,353.12,330.2
20/02/2011 17:30,19.5,44,5,1018.1,290.64,328.1
20/02/2011 18:00,18.8,46,4.722222222,1018.4,178.76,312.32
20/02/2011 18:30,17.7,48,5.833333333,1019,37.88,309.86
20/02/2011 19:00,16.8,53,4.722222222,1019.5,8.6,306.9
20/02/2011 19:30,16.3,51,4.722222222,1019.9,0,314.34
20/02/2011 20:00,16.1,51,5,1020.3,0,304.17
20/02/2011 20:30,15.4,54,4.166666667,1020.5,0,303.55
20/02/2011 21:00,15.2,55,2.5,1021,0,313.82
20/02/2011 21:30,15.3,56,3.055555556,1021.1,0,368.22
20/02/2011 22:00,15.5,56,2.5,1021.1,0,368.37
20/02/2011 22:30,15.6,58,2.5,1021.2,0,368.57
20/02/2011 23:00,15.6,62,2.5,1021.1,0,369.85
20/02/2011 23:30,15.6,60,2.5,1021.3,0,370.32
21/02/2011 0:00,15.7,58,3.055555556,1021.6,0,370.93
21/02/2011 0:30,15.6,58,3.055555556,1021.5,0,368.88
21/02/2011 1:00,15.5,54,4.166666667,1021.3,0,367.91
21/02/2011 1:30,15.3,49,5,1021.5,0,324.84
21/02/2011 2:00,14.9,51,3.055555556,1021.4,0,366.51
21/02/2011 2:30,15,53,2.222222222,1021.5,0,366.88
21/02/2011 3:00,15.1,50,3.611111111,1021.4,0,364.56
21/02/2011 3:30,14.9,53,2.5,1021.3,0,367.19
21/02/2011 4:00,15.1,52,1.388888889,1021.3,0,367.96
21/02/2011 4:30,15,55,1.388888889,1021.2,0,366.2
21/02/2011 5:00,15.1,54,2.222222222,1021.6,0,343.57
21/02/2011 5:30,14.9,58,2.222222222,1021.8,0,367.18
21/02/2011 6:00,15.1,56,0.555555556,1022,3.44,369.67
21/02/2011 6:30,15.2,56,2.5,1022.6,24.54,368.3
21/02/2011 7:00,15.5,55,2.5,1023,70.22,366.59
21/02/2011 7:30,15.8,52,3.611111111,1023.4,139.68,362.22
21/02/2011 8:00,16.2,50,3.611111111,1023.5,254.4,358.69
21/02/2011 8:30,16.8,50,4.722222222,1023.3,293.36,318.53
21/02/2011 9:00,18.2,47,4.722222222,1023.5,726.49,331.35
21/02/2011 9:30,17.5,50,4.166666667,1023.8,1006.99,345.32
21/02/2011 10:00,18.1,49,4.166666667,1023.9,1022.84,353.37
21/02/2011 10:30,19.3,45,5.833333333,1023.9,944.52,325.01
21/02/2011 11:00,20.2,42,5,1023.5,940.17,318.2
21/02/2011 11:30,20.4,44,3.611111111,1023.4,547.28,327.26
21/02/2011 12:00,20.7,42,5.833333333,1023.2,1070.25,325.34
21/02/2011 12:30,21.4,43,4.722222222,1023,586.56,344.99
21/02/2011 13:00,21.1,42,4.722222222,1022.9,592.58,331.91
21/02/2011 13:30,21,43,6.111111111,1022.8,1038.55,330.92
21/02/2011 14:00,21.3,45,5,1022.8,1105.88,342.94
21/02/2011 14:30,21.3,43,6.111111111,1022.6,1028.98,343.11
21/02/2011 15:00,22.3,42,5,1022.4,386.85,352.72
21/02/2011 15:30,20.3,49,5.833333333,1022.7,813.61,347.9
21/02/2011 16:00,19.7,51,5.833333333,1022.6,835.57,363.52
21/02/2011 16:30,20.7,49,5,1022.1,597.1,330.15
21/02/2011 17:00,19.9,54,5,1022.3,443.52,332.63
21/02/2011 17:30,19.5,53,4.166666667,1022.1,255.56,320.45
21/02/2011 18:00,18.6,53,5.833333333,1022.1,180.39,316.99
21/02/2011 18:30,18,55,5,1022.3,73.7,313.6
21/02/2011 19:00,17.1,59,4.166666667,1022.6,9.21,310.73
21/02/2011 19:30,16.5,62,3.055555556,1022.8,0,307.14
21/02/2011 20:00,15.9,62,3.055555556,1023.1,0,305.98
21/02/2011 20:30,15.5,65,2.5,1023.3,0,305.99
21/02/2011 21:00,15.3,68,2.5,1023.4,0,306.31
21/02/2011 21:30,15.1,70,2.222222222,1023.3,0,306.07
21/02/2011 22:00,15.2,70,2.5,1023.2,0,307.35
21/02/2011 22:30,14.9,73,2.222222222,1023.2,0,306.63
21/02/2011 23:00,14.7,75,1.388888889,1023.2,0,305.92
21/02/2011 23:30,14.7,74,1.111111111,1023.3,0,306.45
22/02/2011 0:00,14.9,72,2.222222222,1023.4,0,308.21
22/02/2011 0:30,15.1,70,2.5,1023,0,306.38
22/02/2011 1:00,15,68,2.5,1023,0,303.56
22/02/2011 1:30,15,65,2.5,1023,0,301.01
22/02/2011 2:00,14.9,65,2.5,1023,0,299.33
22/02/2011 2:30,14.8,62,4.166666667,1023,0,297.1
22/02/2011 3:00,14.5,65,2.5,1023.3,0,297.16
22/02/2011 3:30,14.5,65,1.388888889,1023.7,0,298.63
22/02/2011 4:00,13.9,69,2.222222222,1023.7,0,298.17
22/02/2011 4:30,13.7,70,2.222222222,1024,0,298.89
22/02/2011 5:00,13.8,68,3.611111111,1024.2,0,298.2
22/02/2011 5:30,13.6,67,2.5,1024.3,0,297.33
22/02/2011 6:00,13.1,72,1.388888889,1024.3,6.04,294.15
22/02/2011 6:30,13.3,69,2.222222222,1024.5,71.68,296.05
22/02/2011 7:00,14.8,61,2.5,1024.7,177.57,298.54
22/02/2011 7:30,15.5,57,2.5,1024.6,293.16,300.26
22/02/2011 8:00,16.5,57,2.5,1024.6,411.7,302.32
22/02/2011 8:30,17,52,4.166666667,1024.6,525.87,304.3
22/02/2011 9:00,18,51,4.166666667,1024.7,634.66,305.93
22/02/2011 9:30,18.4,48,3.611111111,1024.6,730.95,308.75
22/02/2011 10:00,18.9,47,3.611111111,1024.7,811.56,312.6
22/02/2011 10:30,20,46,3.055555556,1024.7,883.74,314.13
22/02/2011 11:00,20.9,45,4.166666667,1024.2,941.55,318.83
22/02/2011 11:30,21.6,40,4.722222222,1023.6,981.18,322.06
22/02/2011 12:00,22.4,40,4.166666667,1023,1006.08,325.42
22/02/2011 12:30,22.5,37,4.722222222,1022.8,1014.42,328.41
22/02/2011 13:00,23.2,36,4.722222222,1022.6,1006.91,329.69
22/02/2011 13:30,23.3,37,4.722222222,1022.2,979.2,333.33
22/02/2011 14:00,24.4,37,3.611111111,1021.9,939.12,332.44
22/02/2011 14:30,24.2,39,4.722222222,1021.8,877.03,335.9
22/02/2011 15:00,24,41,4.722222222,1021.7,803.91,338.03
22/02/2011 15:30,23.2,40,4.722222222,1021.6,724.1,335.78
22/02/2011 16:00,23.9,39,5.833333333,1021.3,626.13,337.66
22/02/2011 16:30,23.8,41,4.722222222,1021.2,521.63,336.95
22/02/2011 17:00,24.1,42,3.055555556,1021.3,407.55,335.14
22/02/2011 17:30,23.3,46,4.166666667,1021.4,293.85,334.6
22/02/2011 18:00,22.5,50,4.722222222,1021.5,179.91,332
22/02/2011 18:30,21,54,3.611111111,1021.9,72.82,330.99
22/02/2011 19:00,19.8,59,3.611111111,1022.4,9.64,327.58
22/02/2011 19:30,19,63,3.055555556,1022.6,0,325.11
22/02/2011 20:00,18.2,66,3.611111111,1023,0,322.31
22/02/2011 20:30,17.7,70,6.111111111,1023,0,320.47
22/02/2011 21:00,17.3,73,5,1023.1,0,320.89
22/02/2011 21:30,17.2,74,4.722222222,1023,0,320.02
22/02/2011 22:00,17.2,75,4.166666667,1022.9,0,320.87
22/02/2011 22:30,17.3,75,3.611111111,1022.8,0,321.11
22/02/2011 23:00,17.4,74,2.5,1022.7,0,321.12
22/02/2011 23:30,17.7,72,2.5,1022.5,0,320.65
23/02/2011 0:00,17.6,72,2.5,1022.6,0,322.23
23/02/2011 0:30,17.4,72,1.388888889,1022.5,0,321.39
23/02/2011 1:00,18.1,67,2.5,1022.2,0,320.8
23/02/2011 1:30,18.1,66,2.222222222,1021.9,0,320.19
23/02/2011 2:00,17.9,67,3.611111111,1021.7,0,319.62
23/02/2011 2:30,17.4,70,3.611111111,1021.4,0,318.3
23/02/2011 3:00,17,73,4.166666667,1021.2,0,317.69
23/02/2011 3:30,17,70,4.722222222,1021.1,0,316.91
23/02/2011 4:00,16.8,69,1.388888889,1021.3,0,317.31
23/02/2011 4:30,16.7,69,2.222222222,1021.4,0,316.51
23/02/2011 5:00,16.4,71,2.5,1021.6,0,315.77
23/02/2011 5:30,16.3,71,3.055555556,1021.7,0,314.21
23/02/2011 6:00,16.4,69,3.055555556,1021.9,5.08,314.53
23/02/2011 6:30,17,66,4.722222222,1022.2,70.82,314.61
23/02/2011 7:00,17.9,61,4.166666667,1022.4,173.56,316.94
23/02/2011 7:30,19.1,58,4.166666667,1022.5,286.89,319.45
23/02/2011 8:00,20.5,53,3.055555556,1022.6,404.45,323.3
23/02/2011 8:30,21.4,49,3.611111111,1022.4,513.42,325.1
23/02/2011 9:00,22.4,49,2.222222222,1022.4,615.27,326.57
23/02/2011 9:30,22.8,45,2.5,1022.3,717.87,327.43
23/02/2011 10:00,23.9,43,1.388888889,1022.1,801.14,328.75
23/02/2011 10:30,24.8,41,2.222222222,1021.7,868.71,332.6
23/02/2011 11:00,25.8,42,2.5,1021.3,921.2,338.7
23/02/2011 11:30,26.5,42,2.222222222,1020.8,961.74,342.72
23/02/2011 12:00,27.9,30,2.5,1020.3,983.82,345.97
23/02/2011 12:30,28.6,29,3.055555556,1019.9,990.69,346.52
23/02/2011 13:00,28.9,27,2.5,1019.5,986.62,344.15
23/02/2011 13:30,29.7,26,2.222222222,1019.1,962.45,342.22
23/02/2011 14:00,28.4,41,3.611111111,1018.5,916.67,346.35
23/02/2011 14:30,28.3,39,4.722222222,1018.4,859.68,348.64
23/02/2011 15:00,28.4,38,4.166666667,1018,786.01,353.36
23/02/2011 15:30,29.6,35,3.611111111,1017.5,706.11,351.7
23/02/2011 16:00,29.8,36,4.722222222,1017.4,605.87,352.69
23/02/2011 16:30,28.3,42,4.722222222,1017,502.72,351.95
23/02/2011 17:00,28.8,40,3.055555556,1016.8,393.43,352.91
23/02/2011 17:30,29.1,31,2.222222222,1016.6,280.84,352.1
23/02/2011 18:00,29.3,27,3.055555556,1016.6,168.23,356.27
23/02/2011 18:30,26.4,44,5,1016.7,66.61,361.19
23/02/2011 19:00,24.7,47,4.166666667,1017.2,7.44,353.14
23/02/2011 19:30,23.5,51,4.166666667,1017.5,0,347.39
23/02/2011 20:00,22.9,51,3.611111111,1018.1,0,342.6
23/02/2011 20:30,22.7,51,3.055555556,1018,0,340.82
23/02/2011 21:00,22.3,50,2.222222222,1018.1,0,339.07
23/02/2011 21:30,22.1,48,3.055555556,1018,0,337.78
23/02/2011 22:00,21.5,51,1.388888889,1017.7,0,338.69
23/02/2011 22:30,20.7,56,0,1017.8,0,339.79
23/02/2011 23:00,20.2,61,0,1018,0,339.74
23/02/2011 23:30,20,60,0,1017.7,0,339.32
24/02/2011 0:00,19.5,63,0.555555556,1017.7,0,338.71
24/02/2011 0:30,19.3,64,0,1017.8,0,334.81
24/02/2011 1:00,19.4,63,0.555555556,1017.4,0,338.26
24/02/2011 1:30,18.9,66,0,1017.1,0,337.63
24/02/2011 2:00,19.1,65,0,1016.7,0,337.14
24/02/2011 2:30,18.6,69,0,1016.4,0,335.94
24/02/2011 3:00,18.4,68,1.388888889,1016.1,0,333.64
24/02/2011 3:30,18,69,2.5,1016,0,332.61
24/02/2011 4:00,18,69,0,1015.9,0,333.03
24/02/2011 4:30,17.8,70,0,1015.9,0,332.63
24/02/2011 5:00,18,69,0,1016,0,331.54
24/02/2011 5:30,17.6,72,0,1016.2,0,332.47
24/02/2011 6:00,17.3,74,0,1016.5,4.71,333.09
24/02/2011 6:30,17.6,72,0,1016.9,65.55,334.79
24/02/2011 7:00,19.9,66,1.388888889,1017,163.37,338.92
24/02/2011 7:30,22.4,55,2.222222222,1017.1,275.49,347.12
24/02/2011 8:00,25.1,43,2.5,1017.2,388.84,351.13
24/02/2011 8:30,26.6,37,3.055555556,1017,496.19,356.46
24/02/2011 9:00,28,33,3.611111111,1016.7,597.32,363.69
24/02/2011 9:30,28.9,31,4.722222222,1016.7,691.26,368.58
24/02/2011 10:00,29.4,29,5,1016.4,775.05,373.1
24/02/2011 10:30,30.5,27,3.611111111,1016.1,846.17,373.9
24/02/2011 11:00,31.3,27,3.055555556,1015.6,876.88,377.47
24/02/2011 11:30,32.3,28,2.5,1015.2,948.37,372.23
24/02/2011 12:00,32.6,24,3.055555556,1014.8,974.08,366.81
24/02/2011 12:30,32.8,26,2.5,1014.5,980.04,365.73
24/02/2011 13:00,32.5,26,4.722222222,1014.3,968.62,367.05
24/02/2011 13:30,32.5,25,5,1014.3,941.77,369.19
24/02/2011 14:00,32.1,26,3.611111111,1013.8,897.82,374.83
24/02/2011 14:30,32.7,24,3.611111111,1013.3,841.13,381.37
24/02/2011 15:00,32.9,25,2.5,1012.7,774.66,381.68
24/02/2011 15:30,33.4,25,3.055555556,1012.5,691.07,381.54
24/02/2011 16:00,33.1,25,3.611111111,1012.1,598.02,380.26
24/02/2011 16:30,33.2,25,3.611111111,1012,496.98,379.74
24/02/2011 17:00,32.8,26,3.611111111,1011.9,396.7,379.5
24/02/2011 17:30,32.4,26,3.055555556,1011.9,277.86,379.9
24/02/2011 18:00,31.5,29,3.611111111,1012,97.86,378.22
24/02/2011 18:30,30.2,34,3.611111111,1012.2,35.86,376.53
24/02/2011 19:00,28.7,39,3.055555556,1012.5,5.79,377.39
24/02/2011 19:30,27.4,41,3.055555556,1012.7,0,374.26
24/02/2011 20:00,26.6,43,2.5,1012.9,0,375.88
24/02/2011 20:30,26.2,40,2.5,1013,0,362.41
24/02/2011 21:00,25.9,37,3.611111111,1013.1,0,360.02
24/02/2011 21:30,25.7,35,4.166666667,1012.9,0,360.03
24/02/2011 22:00,25.4,35,4.166666667,1012.9,0,360.6
24/02/2011 22:30,25.2,37,3.055555556,1012.9,0,360.03
24/02/2011 23:00,24.8,38,1.388888889,1013,0,357.1
24/02/2011 23:30,24.6,36,2.222222222,1012.9,0,358.3
25/02/2011 0:00,24.7,34,2.5,1012.7,0,361.98
25/02/2011 0:30,24.6,36,2.5,1012.3,0,356.44
25/02/2011 1:00,24.4,35,2.222222222,1011.9,0,353.56
25/02/2011 1:30,23.1,45,0,1011.7,0,354.81
25/02/2011 2:00,22.3,46,0,1011.5,0,379.6
25/02/2011 2:30,21.7,52,0,1011.2,0,366.37
25/02/2011 3:00,21.6,51,0,1010.9,0,376.22
25/02/2011 3:30,21.4,53,1.111111111,1010.8,0,358.43
25/02/2011 4:00,21.4,50,0.555555556,1010.9,0,367.86
25/02/2011 4:30,21.4,53,2.222222222,1011.2,0,360.62
25/02/2011 5:00,21.1,60,1.388888889,1011.3,0,373.71
25/02/2011 5:30,21.6,62,1.388888889,1011.8,0,388.16
25/02/2011 6:00,21.7,62,1.111111111,1011.6,3.58,393.57
25/02/2011 6:30,21.7,65,0,1012,30.51,391.04
25/02/2011 7:00,22.3,60,1.388888889,1012.2,62.59,397.58
25/02/2011 7:30,23.2,56,1.388888889,1012.7,145.56,397.65
25/02/2011 8:00,23.7,52,2.222222222,1013,174.6,402.44
25/02/2011 8:30,24.6,47,1.111111111,1012.9,201.91,409.55
25/02/2011 9:00,25.8,42,1.388888889,1012.7,226.64,410.52
25/02/2011 9:30,26.8,44,0.555555556,1012.6,268.5,414.71
25/02/2011 10:00,27.8,42,0.555555556,1012.5,344.22,412.06
25/02/2011 10:30,29,36,2.222222222,1012.1,714.1,410.55
25/02/2011 11:00,30.9,30,2.5,1011.6,744.28,404.77
25/02/2011 11:30,31.3,29,1.388888889,1011.4,1027.87,405.4
25/02/2011 12:00,32.4,28,2.222222222,1011,949.75,387.94
25/02/2011 12:30,33.1,26,2.5,1010.8,954.17,386.16
25/02/2011 13:00,32.8,25,2.5,1010.5,978.76,392.25
25/02/2011 13:30,33.2,25,1.388888889,1010.3,751.97,402.61
25/02/2011 14:00,34.1,23,4.166666667,1010,482.86,416.19
25/02/2011 14:30,34,24,3.055555556,1009.6,388.16,415.66
25/02/2011 15:00,33.4,25,1.388888889,1009.2,534.24,421.95
25/02/2011 15:30,33.2,24,2.222222222,1008.9,415.94,423.12
25/02/2011 16:00,33.3,28,0.555555556,1008.7,266.02,420.93
25/02/2011 16:30,33.2,26,2.222222222,1008.5,272.66,422.08
25/02/2011 17:00,31.9,35,3.055555556,1008.5,267.39,430.83
25/02/2011 17:30,31,34,3.055555556,1008.5,69.56,429.67
25/02/2011 18:00,30,35,3.055555556,1008.7,22.29,436.92
25/02/2011 18:30,29.4,34,4.166666667,1008.7,10.67,435.82
25/02/2011 19:00,29,36,3.611111111,1008.8,2.41,432.61
25/02/2011 19:30,28.7,38,3.611111111,1009.1,0,431.42
25/02/2011 20:00,28.6,38,3.055555556,1009.3,0,430.03
25/02/2011 20:30,28.2,37,4.722222222,1009.3,0,430.67
25/02/2011 21:00,28,39,3.055555556,1009.5,0,428.85
25/02/2011 21:30,27.9,38,3.055555556,1009.5,0,430.83
25/02/2011 22:00,27.8,39,3.055555556,1009.4,0,421.63
25/02/2011 22:30,27.6,41,3.055555556,1009.2,0,402.63
25/02/2011 23:00,26.8,41,2.222222222,1009.1,0,412.77
25/02/2011 23:30,26.5,44,2.222222222,1009,0,415.84
26/02/2011 0:00,26.6,42,1.388888889,1008.8,0,410.06
26/02/2011 0:30,26.4,44,1.111111111,1008.6,0,417.91
26/02/2011 1:00,26.3,43,1.388888889,1008.2,0,412.47
26/02/2011 1:30,26.2,43,1.388888889,1008,0,394.19
26/02/2011 2:00,25.3,49,1.388888889,1007.7,0,389.33
26/02/2011 2:30,24.9,49,1.388888889,1007.4,0,390.83
26/02/2011 3:00,25,48,2.222222222,1007.1,0,408.09
26/02/2011 3:30,25.2,46,1.388888889,1006.9,0,388.59
26/02/2011 4:00,24.6,47,1.388888889,1006.8,0,385.99
26/02/2011 4:30,24.2,50,0,1006.7,0,387.03
26/02/2011 5:00,23.7,53,1.388888889,1006.8,0,377.62
26/02/2011 5:30,23.4,52,2.222222222,1007,0,376.54
26/02/2011 6:00,23.2,54,2.222222222,1007.3,3.24,376.21
26/02/2011 6:30,23,55,1.388888889,1007.4,26.01,377.09
26/02/2011 7:00,24.7,52,1.388888889,1007.6,66.22,385.25
26/02/2011 7:30,25.3,52,2.5,1007.7,102.64,382.8
26/02/2011 8:00,29,36,2.5,1007.7,319.28,410.57
26/02/2011 8:30,29.7,33,3.055555556,1007.8,265.98,402.03
26/02/2011 9:00,30.8,31,2.5,1007.8,332.78,412.72
26/02/2011 9:30,31,29,2.5,1007.8,697.28,421.51
26/02/2011 10:00,33.2,26,3.611111111,1007.8,926.54,415.9
26/02/2011 10:30,34.4,24,3.611111111,1007.7,1042.13,409.69
26/02/2011 11:00,34.2,23,5.833333333,1007.6,851.89,427.84
26/02/2011 11:30,34.9,23,4.166666667,1007.3,414.23,432.27
26/02/2011 12:00,34.3,25,4.166666667,1007.2,655.28,426.13
26/02/2011 12:30,34.2,26,3.055555556,1006.9,463.34,432.12
26/02/2011 13:00,34.9,25,2.5,1006.6,488.98,431.7
26/02/2011 13:30,33.5,27,1.388888889,1006.4,171.65,439.67
26/02/2011 14:00,32.9,28,2.5,1006.2,135.4,439.47
26/02/2011 14:30,32.5,30,2.222222222,1006.1,113.48,429.88
26/02/2011 15:00,32.2,31,1.388888889,1005.6,127.03,433.5
26/02/2011 15:30,32,33,1.388888889,1005.8,103.35,424.49
26/02/2011 16:00,31.1,37,3.055555556,1005.9,93.07,427.06
26/02/2011 16:30,30.3,38,3.055555556,1005.9,56.42,436.45
26/02/2011 17:00,30.2,43,1.111111111,1005.4,60.53,437.6
26/02/2011 17:30,30.2,39,1.388888889,1005.3,23.95,437.08
26/02/2011 18:00,30,37,2.222222222,1005.3,24.05,435.66
26/02/2011 18:30,29.5,39,3.611111111,1005.8,7.98,435.64
26/02/2011 19:00,29.3,35,3.611111111,1005.2,0,434.95
26/02/2011 19:30,28.9,36,2.5,1005.4,0,436.34
26/02/2011 20:00,28.7,38,2.222222222,1005.1,0,429.99
26/02/2011 20:30,28.8,38,1.388888889,1005.6,0,432.6
26/02/2011 21:00,28.3,40,1.388888889,1006.2,0,432.75
26/02/2011 21:30,27.5,46,1.111111111,1006.3,0,430.32
26/02/2011 22:00,27.3,48,1.388888889,1006.3,0,432.29
26/02/2011 22:30,27.1,46,1.388888889,1006.2,0,424.14
26/02/2011 23:00,27,45,2.5,1006.1,0,429.44
26/02/2011 23:30,26.8,49,1.111111111,1006,0,422.16
27/02/2011 0:00,26,56,0,1006.1,0,401.9
27/02/2011 0:30,25.8,51,2.222222222,1005.8,0,413.86
27/02/2011 1:00,25.3,55,2.222222222,1005.9,0,399.59
27/02/2011 1:30,25,59,1.388888889,1005.8,0,402.08
27/02/2011 2:00,24.7,60,1.111111111,1005.6,0,403.93
27/02/2011 2:30,24.6,62,0,1005.5,0,402.71
27/02/2011 3:00,24.3,60,1.388888889,1005.5,0,398.63
27/02/2011 3:30,24.4,57,2.222222222,1005.2,0,397.84
27/02/2011 4:00,23.9,63,0,1005.3,0,376.43
27/02/2011 4:30,23.5,61,0,1005.4,0,370.52
27/02/2011 5:00,23,63,1.388888889,1005.6,0,375.4
27/02/2011 5:30,22.9,63,2.5,1005.8,0,367.57
27/02/2011 6:00,22.8,65,2.222222222,1006.1,4.35,369.97
27/02/2011 6:30,22.8,63,2.5,1006.6,52.35,365.44
27/02/2011 7:00,23,64,2.5,1006.8,127.67,362.78
27/02/2011 7:30,23.1,64,4.166666667,1007,262.17,362.91
27/02/2011 8:00,24.2,60,4.166666667,1007.3,374.15,363.65
27/02/2011 8:30,25.1,57,4.166666667,1007.4,482.27,367.76
27/02/2011 9:00,26.6,54,3.055555556,1007.5,584.18,370.67
27/02/2011 9:30,27,52,3.611111111,1007.5,676.58,374.71
27/02/2011 10:00,27.7,49,3.611111111,1007.4,758.04,375.65
27/02/2011 10:30,28.3,48,3.611111111,1007.4,827.1,377.92
27/02/2011 11:00,28.1,47,3.611111111,1007.3,876.21,383.53
27/02/2011 11:30,28.9,44,2.5,1007.2,916.17,385.44
27/02/2011 12:00,29.2,44,2.5,1007.1,939.74,386.98
27/02/2011 12:30,30.6,41,2.5,1006.8,946.67,390.51
27/02/2011 13:00,30.7,41,3.055555556,1006.6,938.9,392.77
27/02/2011 13:30,31.4,40,3.055555556,1006.4,913.32,394.62
27/02/2011 14:00,31.1,42,3.055555556,1006,874.98,393.15
27/02/2011 14:30,30.7,43,3.611111111,1005.8,818.15,392.06
27/02/2011 15:00,30.6,44,4.166666667,1005.6,749.78,390.2
27/02/2011 15:30,30.3,44,3.611111111,1005.5,668.44,392.2
27/02/2011 16:00,30.8,43,3.055555556,1005.4,575.61,392.25
27/02/2011 16:30,30.2,45,4.166666667,1005.3,473.81,390.36
27/02/2011 17:00,29.6,47,3.611111111,1005.4,368.63,387.54
27/02/2011 17:30,28.8,49,4.166666667,1005.7,258.63,382.41
27/02/2011 18:00,27.7,52,3.611111111,1006.2,148.7,378.49
27/02/2011 18:30,25.7,55,4.166666667,1006.4,54.27,372.77
27/02/2011 19:00,24.7,58,2.5,1006.7,4.89,366.24
27/02/2011 19:30,23.9,59,2.222222222,1007.1,0,364.49
27/02/2011 20:00,23.6,60,2.5,1007.5,0,360.48
27/02/2011 20:30,23.3,59,2.222222222,1008.1,0,358.97
27/02/2011 21:00,23,61,2.5,1008.4,0,356.68
27/02/2011 21:30,22.5,61,3.611111111,1008.5,0,355.19
27/02/2011 22:00,22.6,59,4.722222222,1008.4,0,353.67
27/02/2011 22:30,22.7,60,3.611111111,1008.4,0,357.62
27/02/2011 23:00,22.6,62,2.5,1008.3,0,360.24
27/02/2011 23:30,22.4,63,0.555555556,1008.2,0,356.19
28/02/2011 0:00,21.8,64,1.388888889,1007.9,0,354.67
28/02/2011 0:30,21.5,68,1.388888889,1007.9,0,355.8
28/02/2011 1:00,21,68,1.388888889,1007.7,0,352.99
28/02/2011 1:30,20.7,69,0,1007.4,0,349.74
28/02/2011 2:00,20.4,71,1.388888889,1007.4,0,348.73
28/02/2011 2:30,20.2,72,2.222222222,1007.5,0,345.96
28/02/2011 3:00,20.1,72,0.555555556,1007.4,0,345.23
28/02/2011 3:30,19.7,74,1.388888889,1007.4,0,344.69
28/02/2011 4:00,19.3,77,0,1007.6,0,346.19
28/02/2011 4:30,19.2,77,1.111111111,1007.6,0,343.49
28/02/2011 5:00,18.8,80,1.388888889,1007.8,0,342.6
28/02/2011 5:30,18.6,81,1.111111111,1008.2,0,343.5
